2.188818e+02, -2.112682e+01 
2.836817e+02, -2.116240e+01 
2.393041e+02, -2.168092e+01 
3.147345e+02, -2.235357e+01 
1.683655e+02, -2.236930e+01 
2.719258e+02, -2.340179e+01 
3.060812e+01, -2.410061e+01 
6.609041e+01, -2.440514e+01 
1.803499e+02, -2.473307e+01 
8.893021e+01, -2.483815e+01 
2.062507e+02, -2.488061e+01 
3.265511e+02, -2.599867e+01 
3.034219e+02, -2.634268e+01 
1.928419e+02, -2.636509e+01 
1.755700e+01, -2.661764e+01 
2.509255e+02, -2.712537e+01 
2.285570e+02, -2.781104e+01 
3.387325e+02, -2.854854e+01 
1.023437e+02, -2.857648e+01 
4.766249e+00, -2.890642e+01 
1.429239e+02, -2.892818e+01 
3.516500e+02, -2.956673e+01 
5.347844e+01, -2.986498e+01 
1.154837e+02, -2.991068e+01 
2.912790e+02, -3.012483e+01 
1.290649e+02, -3.025938e+01 
1.585989e+02, -3.054032e+01 
7.780587e+01, -3.065093e+01 
4.076291e+01, -3.140867e+01 
2.634257e+02, -3.185619e+01 
2.156266e+02, -3.261004e+01 
2.781612e+02, -3.297536e+01 
3.153854e+02, -3.345977e+01 
2.399975e+02, -3.355830e+01 
1.720636e+02, -3.376016e+01 
2.632757e+01, -3.488801e+01 
6.528223e+01, -3.542911e+01 
2.012087e+02, -3.549764e+01 
9.176134e+01, -3.578525e+01 
1.861093e+02, -3.589504e+01 
3.289133e+02, -3.738896e+01 
3.021112e+02, -3.773479e+01 
1.494825e+02, -3.814791e+01 
1.272159e+01, -3.825867e+01 
2.531971e+02, -3.898475e+01 
2.268194e+02, -3.940574e+01 
1.062596e+02, -3.941378e+01 
3.433719e+02, -3.956230e+01 
3.582081e+02, -3.984567e+01 
1.355597e+02, -4.016786e+01 
1.209596e+02, -4.059063e+01 
2.872248e+02, -4.150329e+01 
5.159579e+01, -4.168069e+01 
7.959189e+01, -4.179351e+01 
3.728089e+01, -4.199364e+01 
2.697740e+02, -4.215949e+01 
1.628994e+02, -4.258863e+01 
2.115549e+02, -4.374178e+01 
3.158603e+02, -4.448167e+01 
2.403786e+02, -4.505855e+01 
1.779185e+02, -4.525737e+01 
1.947221e+02, -4.576597e+01 
6.519219e+01, -4.635673e+01 
2.330485e+01, -4.701988e+01 
9.465673e+01, -4.722240e+01 
3.319682e+02, -4.853307e+01 
2.997646e+02, -4.873816e+01 
1.477586e+02, -4.923935e+01 
7.107794e+00, -4.971623e+01 
2.581065e+02, -4.973296e+01 
3.494973e+02, -5.031784e+01 
1.118829e+02, -5.051233e+01 
2.246528e+02, -5.089501e+01 
1.300073e+02, -5.108561e+01 
2.794414e+02, -5.122829e+01 
4.084561e+01, -5.261350e+01 
7.945838e+01, -5.357766e+01 
1.646547e+02, -5.408486e+01 
2.055901e+02, -5.477963e+01 
3.160006e+02, -5.558501e+01 
1.845249e+02, -5.578212e+01 
5.850530e+01, -5.599196e+01 
2.425304e+02, -5.602598e+01 
2.270869e+01, -5.835629e+01 
9.773054e+01, -5.882472e+01 
2.940189e+02, -5.894005e+01 
2.669442e+02, -5.959708e+01 
3.368039e+02, -5.965518e+01 
1.446547e+02, -6.020567e+01 
4.290940e-01, -6.056937e+01 
1.206442e+02, -6.138735e+01 
2.220696e+02, -6.228018e+01 
4.420977e+01, -6.457367e+01 
7.415596e+01, -6.461599e+01 
1.674365e+02, -6.527924e+01 
1.951815e+02, -6.553657e+01 
3.145574e+02, -6.659165e+01 
2.474957e+02, -6.661201e+01 
2.830609e+02, -6.846189e+01 
1.898564e+01, -6.999349e+01 
1.005781e+02, -7.003474e+01 
3.455499e+02, -7.053594e+01 
1.369929e+02, -7.109463e+01 
2.167489e+02, -7.370777e+01 
6.002174e+01, -7.465003e+01 
1.732828e+02, -7.642893e+01 
2.595930e+02, -7.691654e+01 
3.125403e+02, -7.788894e+01 
1.084909e+02, -8.086219e+01 
1.532232e+01, -8.140078e+01 
2.190345e+02, -8.675233e+01 
53, -49.7
151, -26
94.5, -8
108.5, -11.2
265.8, -14
314.8, -12
50.5, 9.5
349.9, 9.4
341.7, 32.7
254, 39
50, 61.5
