UNIQ,PROBDENSITY,RA,DEC
253387,1.382270388442813,342.421875,-28.29154886292941
253388,1.3245075855048514,343.125,-28.29154886292941
253389,0.9152847537452939,343.4765625,-27.953186883381132
253390,0.9559434416759225,342.7734375,-27.953186883381132
253391,0.6617920005436287,343.125,-27.615881983844712
253392,1.2431471322861547,344.53125,-28.29154886292941
253393,0.8601372459507722,344.8828125,-27.953186883381132
253394,0.8835487563641798,344.1796875,-27.953186883381132
253395,0.611957787073363,344.53125,-27.615881983844712
253408,1.4525325413153705,341.71875,-28.29154886292941
253409,1.0282054873100024,342.0703125,-27.953186883381132
253410,1.0903644916696547,341.3671875,-27.953186883381132
253411,0.7407101850520248,341.71875,-27.615881983844712
253416,0.7930457096137674,341.015625,-27.615881983844712
253417,0.5452977459245084,341.3671875,-27.279612735978095
253418,0.589466024206653,340.6640625,-27.279612735978095
253419,0.3956066777835445,341.015625,-26.944358180475735
253460,0.610099409203885,333.984375,-33.152887928619876
253461,1.0238930526691814,334.3359375,-32.797168295823646
253462,0.890122817141989,333.6328125,-32.797168295823646
253463,1.4098169781768763,333.984375,-32.442866138511796
253464,0.4357014313214108,332.578125,-33.152887928619876
253465,0.762664341425977,332.9296875,-32.797168295823646
253466,0.6325617362265509,332.2265625,-32.797168295823646
253467,1.0650449438194554,332.578125,-32.442866138511796
253468,1.2343164409558482,333.28125,-32.442866138511796
253469,1.8954615266116368,333.6328125,-32.0899512562803
253470,1.6748442734698337,332.9296875,-32.0899512562803
253484,0.6217990953849359,330.46875,-32.442866138511796
253485,1.0393793771338695,330.8203125,-32.0899512562803
253486,0.8610760507579376,330.1171875,-32.0899512562803
253487,1.4042225539399964,330.46875,-31.738394244764443
253488,0.9049218429642114,331.875,-32.442866138511796
253489,1.4388200517058132,332.2265625,-32.0899512562803
253490,1.2330000967220656,331.5234375,-32.0899512562803
253491,1.9036143208683631,331.875,-31.738394244764443
253496,1.6484723363299654,331.171875,-31.738394244764443
253498,2.105078843609985,330.8203125,-31.388166464348547
253504,1.5883009123496268,334.6875,-32.442866138511796
253506,2.1163461257356198,334.3359375,-32.0899512562803
253567,1.975257550746548,334.6875,-27.615881983844712
253568,0.3905097767730848,329.0625,-32.442866138511796
253569,0.7004808081623374,329.4140625,-32.0899512562803
253570,0.5590834166582112,328.7109375,-32.0899512562803
253571,0.9509021559130396,329.0625,-31.738394244764443
253572,1.1582716014656902,329.765625,-31.738394244764443
253573,1.8127717041109639,330.1171875,-31.388166464348547
253574,1.5335779362822937,329.4140625,-31.388166464348547
253576,0.7654824570436259,328.359375,-31.738394244764443
253577,1.2732080638837038,328.7109375,-31.388166464348547
253578,1.0362613613739888,328.0078125,-31.388166464348547
253579,1.6329877619574145,328.359375,-31.039240010397883
253580,1.9443305340707655,329.0625,-31.039240010397883
253600,1.3438662406601019,327.65625,-31.039240010397883
253601,2.061819396562264,328.0078125,-30.69158768492234
253602,1.6981942365293936,327.3046875,-30.69158768492234
253608,2.1159787721771797,326.953125,-30.34518296958826
253653,1.5863336742737733,334.3359375,-27.279612735978095
253654,1.7952433555042244,333.6328125,-27.279612735978095
253655,1.2989082767136146,333.984375,-26.944358180475735
253657,2.031604021694232,332.9296875,-27.279612735978095
253659,1.7006027374001336,332.578125,-26.944358180475735
253660,1.4858383389368697,333.28125,-26.944358180475735
253661,1.0434644861070423,333.6328125,-26.610097810733915
253662,1.205031170806428,332.9296875,-26.610097810733915
253663,0.8684867357324645,333.28125,-26.276811557199984
253677,1.902390809427005,330.8203125,-26.610097810733915
253679,1.5968201615868194,330.46875,-26.276811557199984
253680,1.9452326784641751,331.875,-26.944358180475735
253681,1.4265773143476874,332.2265625,-26.610097810733915
253682,1.6483012416868754,331.5234375,-26.610097810733915
253683,1.1752053485100558,331.875,-26.276811557199984
253684,1.0092152442918942,332.578125,-26.276811557199984
253685,0.7137721101138466,332.9296875,-25.94447977237001
253686,0.856624839504771,332.2265625,-25.94447977237001
253687,0.6128851756747729,332.578125,-25.613083216401815
253688,1.3699631531533962,331.171875,-26.276811557199984
253689,1.0021477636017708,331.5234375,-25.94447977237001
253690,1.174675080294254,330.8203125,-25.94447977237001
253691,0.8418371421445665,331.171875,-25.613083216401815
253692,0.7170126339401097,331.875,-25.613083216401815
253693,0.534330482391512,332.2265625,-25.282603043311997
253694,0.6255236556722127,331.5234375,-25.282603043311997
253695,0.4581060259603714,331.875,-24.95302078772749
253703,2.0668556000002565,338.203125,-28.29154886292941
253709,1.605840271747561,337.8515625,-27.953186883381132
253710,1.7949239800007084,337.1484375,-27.953186883381132
253711,1.2600110568812781,337.5,-27.615881983844712
253712,1.9151534223833229,338.90625,-28.29154886292941
253713,1.3530076184692865,339.2578125,-27.953186883381132
253714,1.4706029082321626,338.5546875,-27.953186883381132
253715,1.0386580869409103,338.90625,-27.615881983844712
253716,0.95066953421293,339.609375,-27.615881983844712
253717,0.641988152700334,339.9609375,-27.279612735978095
253718,0.7040862167620155,339.2578125,-27.279612735978095
253719,0.4873722568469692,339.609375,-26.944358180475735
253720,1.1411699423673578,338.203125,-27.615881983844712
253721,0.7771715206283513,338.5546875,-27.279612735978095
253722,0.8628855645537755,337.8515625,-27.279612735978095
253723,0.6004965118898603,338.203125,-26.944358180475735
253729,1.9726279954654926,336.4453125,-27.953186883381132
253731,1.5543978397677105,336.09375,-27.615881983844712
253732,1.397101838920472,336.796875,-27.615881983844712
253733,0.986601095786503,337.1484375,-27.279612735978095
253734,1.1056562835995591,336.4453125,-27.279612735978095
253735,0.7574333455332635,336.796875,-26.944358180475735
253736,1.7338304417950774,335.390625,-27.615881983844712
253737,1.2437470728288829,335.7421875,-27.279612735978095
253738,1.4031917413533288,335.0390625,-27.279612735978095
253739,0.9737059443685102,335.390625,-26.944358180475735
253740,0.8570205431145814,336.09375,-26.944358180475735
253741,0.6047115238754485,336.4453125,-26.610097810733915
253742,0.6889603418133973,335.7421875,-26.610097810733915
253743,0.47917746975142483,336.09375,-26.276811557199984
253824,1.1372997559911007,334.6875,-26.944358180475735
253825,0.7883958927318411,335.0390625,-26.610097810733915
253826,0.9056033974796627,334.3359375,-26.610097810733915
253827,0.6492719476888841,334.6875,-26.276811557199984
253832,0.7495777577003541,333.984375,-26.276811557199984
253833,0.5296980094046498,334.3359375,-25.94447977237001
253834,0.6135864798487394,333.6328125,-25.94447977237001
253835,0.45376160703961727,333.984375,-25.613083216401815
258384,0.4834972050942618,324.84375,-31.039240010397883
258385,0.8568673124095838,325.1953125,-30.69158768492234
258386,0.6494858249070453,324.4921875,-30.69158768492234
258387,1.094862304185518,324.84375,-30.34518296958826
258388,1.4107263634052352,325.546875,-30.34518296958826
258389,2.1286122639426557,325.8984375,-30.000000000000004
258390,1.7395282721606244,325.1953125,-30.000000000000004
258392,0.8388324683871249,324.140625,-30.34518296958826
258393,1.3864270497977058,324.4921875,-30.000000000000004
258394,1.0759786138858176,323.7890625,-30.000000000000004
258395,1.6949230422212287,324.140625,-29.656013541178417
258396,2.100000804204353,324.84375,-29.656013541178417
258404,0.453589553520538,322.734375,-30.34518296958826
258405,0.812010926900452,323.0859375,-30.000000000000004
258406,0.5858046184635946,322.3828125,-30.000000000000004
258407,1.0168810687059995,322.734375,-29.656013541178417
258412,0.7536449025185864,322.03125,-29.656013541178417
258413,1.2493009090062248,322.3828125,-29.313198964168347
258414,0.9367614302641865,321.6796875,-29.313198964168347
258415,1.52523928157413,322.03125,-28.971532223711296
258416,1.3315932375644381,323.4375,-29.656013541178417
258417,2.052782004692482,323.7890625,-29.313198964168347
258418,1.6351808384882016,323.0859375,-29.313198964168347
258424,1.9466371437573977,322.734375,-28.971532223711296
258492,0.4239277733735914,317.8125,-28.29154886292941
258493,0.7664388653880785,318.1640625,-27.953186883381132
258494,0.5148922629086637,317.4609375,-27.953186883381132
258495,0.9091392142270048,317.8125,-27.615881983844712
258496,0.37714964956569264,320.625,-29.656013541178417
258497,0.6803378520684956,320.9765625,-29.313198964168347
258498,0.47826274038088834,320.2734375,-29.313198964168347
258499,0.8520130795642775,320.625,-28.971532223711296
258500,1.158528914828575,321.328125,-28.971532223711296
258501,1.807823198887656,321.6796875,-28.630989836924346
258502,1.3899489026077516,320.9765625,-28.630989836924346
258503,2.127400791707866,321.328125,-28.29154886292941
258504,0.5965776789760096,319.921875,-28.971532223711296
258505,1.0338280893453302,320.2734375,-28.630989836924346
258506,0.7429443377672635,319.5703125,-28.630989836924346
258507,1.2354806296283816,319.921875,-28.29154886292941
258508,1.6589758818874212,320.625,-28.29154886292941
258510,1.9282962803170776,320.2734375,-27.953186883381132
258528,0.8975148230705572,319.21875,-28.29154886292941
258529,1.4708918421300368,319.5703125,-27.953186883381132
258530,1.0817430544794704,318.8671875,-27.953186883381132
258531,1.7072809656155645,319.21875,-27.615881983844712
258536,1.270156088309862,318.515625,-27.615881983844712
258537,1.9722665666273855,318.8671875,-27.279612735978095
258538,1.4870905637937166,318.1640625,-27.279612735978095
258836,0.6256347861670569,317.109375,-27.615881983844712
258837,1.0654539569311567,317.4609375,-27.279612735978095
258838,0.7400800036644464,316.7578125,-27.279612735978095
258839,1.246732789141816,317.109375,-26.944358180475735
258844,0.875521965884001,316.40625,-26.944358180475735
258845,1.427358767978531,316.7578125,-26.610097810733915
258846,1.0123672873943521,316.0546875,-26.610097810733915
258847,1.6302772457878563,316.40625,-26.276811557199984
258864,0.3743001181285601,315.0,-26.944358180475735
258865,0.6871036306844368,315.3515625,-26.610097810733915
258866,0.4460341322155552,314.6484375,-26.610097810733915
258867,0.7935707086346833,315.0,-26.276811557199984
258868,1.1698285691613177,315.703125,-26.276811557199984
258869,1.8283497945196712,316.0546875,-25.94447977237001
258870,1.3257269167693775,315.3515625,-25.94447977237001
258871,2.0440177679009,315.703125,-25.613083216401815
258872,0.5190309361999296,314.296875,-26.276811557199984
258873,0.9170329681181281,314.6484375,-25.94447977237001
258874,0.6050070775348528,313.9453125,-25.94447977237001
258875,1.039847382673238,314.296875,-25.613083216401815
258876,1.4896442817631697,315.0,-25.613083216401815
258878,1.670518457601174,314.6484375,-25.282603043311997
258880,1.7021183475893638,317.8125,-26.944358180475735
258882,1.926702910629336,317.4609375,-26.610097810733915
258960,0.6912180786165845,313.59375,-25.613083216401815
258961,1.1786575312794552,313.9453125,-25.282603043311997
258962,0.7906413031154059,313.2421875,-25.282603043311997
258963,1.3153627163772719,313.59375,-24.95302078772749
258964,1.8469706469234202,314.296875,-24.95302078772749
258966,2.036178135589881,313.9453125,-24.624318352164074
258968,0.8892555848788177,312.890625,-24.95302078772749
258969,1.465923090222259,313.2421875,-24.624318352164074
258970,0.993763508217244,312.5390625,-24.624318352164074
258971,1.6139080575438123,312.890625,-24.296477994805652
258988,0.44519448418998536,310.78125,-24.296477994805652
258989,0.8026024373177878,311.1328125,-23.96948231775968
258990,0.4969862615549806,310.4296875,-23.96948231775968
258991,0.8913024366284188,310.78125,-23.643314255765585
258992,1.1100502521837246,312.1875,-24.296477994805652
258993,1.7673217944967752,312.5390625,-23.96948231775968
258994,1.2252419724195143,311.8359375,-23.96948231775968
258995,1.9293800771809226,312.1875,-23.643314255765585
259000,1.3501252409867077,311.484375,-23.643314255765585
259001,2.090976788141426,311.8359375,-23.31795706533424
259002,1.474766625469698,311.1328125,-23.31795706533424
259133,2.0638469978216394,326.6015625,-25.282603043311997
259135,1.8208990976059718,326.25,-24.95302078772749
259140,1.8996186849682832,329.765625,-26.276811557199984
259141,1.3781518375914745,330.1171875,-25.94447977237001
259142,1.6162357405745784,329.4140625,-25.94447977237001
259143,1.2001108191142673,329.765625,-25.613083216401815
259145,1.891813762553773,328.7109375,-25.94447977237001
259147,1.667711543438191,328.359375,-25.613083216401815
259148,1.4152323183479223,329.0625,-25.613083216401815
259149,1.027146458985536,329.4140625,-25.282603043311997
259150,1.2174553988324812,328.7109375,-25.282603043311997
259151,0.9103048763483067,329.0625,-24.95302078772749
259152,0.9912716653299717,330.46875,-25.613083216401815
259153,0.7355424862682837,330.8203125,-25.282603043311997
259154,0.8680589213261382,330.1171875,-25.282603043311997
259155,0.6310023429429499,330.46875,-24.95302078772749
259160,0.7675114449979957,329.765625,-24.95302078772749
259161,0.5619547729112221,330.1171875,-24.624318352164074
259162,0.6647036204838445,329.4140625,-24.624318352164074
259163,0.5034357917042953,329.765625,-24.296477994805652
259168,1.9604605209037111,327.65625,-25.613083216401815
259169,1.4434103500476052,328.0078125,-25.282603043311997
259170,1.7502014349763726,327.3046875,-25.282603043311997
259171,1.2882550624117044,327.65625,-24.95302078772749
259172,1.0822864306004167,328.359375,-24.95302078772749
259173,0.7899991853114413,328.7109375,-24.624318352164074
259174,0.9423583999190356,328.0078125,-24.624318352164074
259175,0.7085451476263908,328.359375,-24.296477994805652
259176,1.5330863586050492,326.953125,-24.95302078772749
259177,1.1566681449254719,327.3046875,-24.624318352164074
259178,1.3823402926610775,326.6015625,-24.624318352164074
259179,1.0154737586524196,326.953125,-24.296477994805652
259180,0.8468293563564199,327.65625,-24.296477994805652
259181,0.6203110863544022,328.0078125,-23.96948231775968
259182,0.7633348195217682,327.3046875,-23.96948231775968
259183,0.5590888655749198,327.65625,-23.643314255765585
259221,1.6503858024457487,325.8984375,-24.624318352164074
259222,1.9645483140762159,325.1953125,-24.624318352164074
259223,1.4646806468389761,325.546875,-24.296477994805652
259227,2.142559071553454,324.140625,-24.296477994805652
259228,1.7974007595752428,324.84375,-24.296477994805652
259229,1.3354455155841887,325.1953125,-23.96948231775968
259230,1.6091376157496924,324.4921875,-23.96948231775968
259231,1.218878724820554,324.84375,-23.643314255765585
259249,1.9323467563530052,323.7890625,-23.96948231775968
259251,1.7849325314074336,323.4375,-23.643314255765585
259252,1.4771733224638506,324.140625,-23.643314255765585
259253,1.0850982795969029,324.4921875,-23.31795706533424
259254,1.3233219409121024,323.7890625,-23.31795706533424
259255,0.9899253176881911,324.140625,-22.993394314297802
259256,2.1458163777084085,322.734375,-23.643314255765585
259257,1.6109870535562307,323.0859375,-23.31795706533424
259258,1.9967870974507949,322.3828125,-23.31795706533424
259259,1.4875759450938926,322.734375,-22.993394314297802
259260,1.2140310709345115,323.4375,-22.993394314297802
259261,0.8801014452965552,323.7890625,-22.669609871750385
259262,1.0859543601415391,323.0859375,-22.669609871750385
259263,0.800321747092829,323.4375,-22.34658789836114
259264,1.2197461895320192,326.25,-24.296477994805652
259265,0.917873826762458,326.6015625,-23.96948231775968
259266,1.1066897678976098,325.8984375,-23.96948231775968
259267,0.8092347798819243,326.25,-23.643314255765585
259268,0.6709057278838809,326.953125,-23.643314255765585
259269,0.5035469222437937,327.3046875,-23.31795706533424
259270,0.6056699305391097,326.6015625,-23.31795706533424
259271,0.4413225283454848,326.953125,-22.993394314297802
259272,0.9797535070855277,325.546875,-23.643314255765585
259273,0.73271640636155,325.8984375,-23.31795706533424
259274,0.8904142692224468,325.1953125,-23.31795706533424
259275,0.646136591955509,325.546875,-22.993394314297802
259296,0.8084425413655794,324.84375,-22.993394314297802
259297,0.5833881348805783,325.1953125,-22.669609871750385
259298,0.7150027807423899,324.4921875,-22.669609871750385
259299,0.525046313626561,324.84375,-22.34658789836114
259597,2.062489777638481,320.9765625,-22.669609871750385
259599,1.8874846793728424,320.625,-22.34658789836114
259600,1.8159664166808749,322.03125,-22.993394314297802
259601,1.3718700542223448,322.3828125,-22.669609871750385
259602,1.6872550542153537,321.6796875,-22.669609871750385
259603,1.2341391942411917,322.03125,-22.34658789836114
259604,0.9934474357268798,322.734375,-22.34658789836114
259605,0.7093431828997888,323.0859375,-22.024312837042164
259606,0.9066869898810196,322.3828125,-22.024312837042164
259607,0.6418679018733602,322.734375,-21.702769403954843
259608,1.5301633687175153,321.328125,-22.34658789836114
259609,1.1342105611918716,321.6796875,-22.024312837042164
259610,1.4170041705617558,320.9765625,-22.024312837042164
259611,1.0171123453289967,321.328125,-21.702769403954843
259612,0.8071671821527354,322.03125,-21.702769403954843
259613,0.5787235092758681,322.3828125,-21.381942579838892
259614,0.7332213294071809,321.6796875,-21.381942579838892
259615,0.5091869598516285,322.03125,-21.061817601649302
259621,1.762481926985368,320.2734375,-22.024312837042164
259623,1.642451146319943,319.921875,-21.702769403954843
259628,2.0450897234786094,319.21875,-21.702769403954843
259629,1.4955114613298557,319.5703125,-21.381942579838892
259630,1.880250590942697,318.8671875,-21.381942579838892
259631,1.3884059498886512,319.21875,-21.061817601649302
259632,1.2809957597072237,320.625,-21.702769403954843
259633,0.9308253309756248,320.9765625,-21.381942579838892
259634,1.1816604154305914,320.2734375,-21.381942579838892
259635,0.8320317959472789,320.625,-21.061817601649302
259640,1.08758003572816,319.921875,-21.061817601649302
259641,0.7582268637849514,320.2734375,-20.742379954487138
259642,0.9786099583100895,319.5703125,-20.742379954487138
259643,0.6891515588504075,319.921875,-20.42361536381095
259716,1.7616979967744804,318.515625,-21.061817601649302
259717,1.2605175314313732,318.8671875,-20.742379954487138
259718,1.6148128605782022,318.1640625,-20.742379954487138
259719,1.1663180014820809,318.515625,-20.42361536381095
259721,2.089682539797754,317.4609375,-20.742379954487138
259723,1.9324797459052896,317.109375,-20.42361536381095
259724,1.5080887336321762,317.8125,-20.42361536381095
259725,1.0566558162671904,318.1640625,-20.105509787916006
259726,1.4061837181192405,317.4609375,-20.105509787916006
259727,0.9752461440634433,317.8125,-19.788049410669572
259728,0.8974748017922828,319.21875,-20.42361536381095
259729,0.6129414102075785,319.5703125,-20.105509787916006
259730,0.8057371526019463,318.8671875,-20.105509787916006
259731,0.5547286535905677,319.21875,-19.788049410669572
259736,0.7365863766401419,318.515625,-19.788049410669572
259737,0.4921251432555099,318.8671875,-19.47122063449069
259738,0.6600327252072474,318.1640625,-19.47122063449069
259739,0.4441180007907566,318.515625,-19.155010073563737
259745,1.8195387091693906,316.7578125,-20.105509787916006
259747,1.6794590243657483,316.40625,-19.788049410669572
259748,1.2850348325170062,317.109375,-19.788049410669572
259749,0.8990121606878294,317.4609375,-19.47122063449069
259750,1.1958803024286613,316.7578125,-19.47122063449069
259751,0.8131133121855656,317.109375,-19.155010073563737
259753,1.5781306248172497,316.0546875,-19.47122063449069
259754,2.05694899443183,315.3515625,-19.47122063449069
259755,1.4555331628705486,315.703125,-19.155010073563737
259756,1.0922402114145016,316.40625,-19.155010073563737
259757,0.7485233912080261,316.7578125,-18.839404547275457
259758,1.0156868063149156,316.0546875,-18.839404547275457
259759,0.6770118385617461,316.40625,-18.524391073865782
260356,0.5521854555081109,310.078125,-23.643314255765585
260357,0.9799047454956988,310.4296875,-23.31795706533424
260358,0.6135709352471334,309.7265625,-23.31795706533424
260359,1.0730053657995238,310.078125,-22.993394314297802
260364,0.6752602733070086,309.375,-22.993394314297802
260365,1.1718535631001519,309.7265625,-22.669609871750385
260366,0.7420146964419503,309.0234375,-22.669609871750385
260367,1.2727117044019267,309.375,-22.34658789836114
260368,1.6060272832685132,310.78125,-22.993394314297802
260370,1.738894520363643,310.4296875,-22.669609871750385
260376,1.8764446578023046,310.078125,-22.34658789836114
260378,2.0143830545927353,309.7265625,-22.024312837042164
260388,0.8099629901488392,308.671875,-22.34658789836114
260389,1.3763800084041118,309.0234375,-22.024312837042164
260390,0.8812426379293288,308.3203125,-22.024312837042164
260391,1.4841693003582197,308.671875,-21.702769403954843
260396,0.9550643116782739,307.96875,-21.702769403954843
260397,1.5910242857403838,308.3203125,-21.381942579838892
260398,1.0322396459129506,307.6171875,-21.381942579838892
260399,1.7046626942077747,307.96875,-21.061817601649302
260469,2.1405421931887596,313.2421875,-18.20995686428301
260471,2.049113178382969,312.890625,-17.89608931623464
260477,1.9622166317065104,312.5390625,-17.58277600842541
260479,1.8518765914692221,312.1875,-17.270004694974467
260484,1.1089174621549143,307.265625,-21.061817601649302
260485,1.8218710241332683,307.6171875,-20.742379954487138
260486,1.1910316504116565,306.9140625,-20.742379954487138
260487,1.9312834870802242,307.265625,-20.42361536381095
260488,0.38356978469778874,305.859375,-21.061817601649302
260489,0.7266273533385181,306.2109375,-20.742379954487138
260490,0.41464185950970794,305.5078125,-20.742379954487138
260491,0.7776476656711454,305.859375,-20.42361536381095
260492,1.2693499055053046,306.5625,-20.42361536381095
260493,2.052524070374612,306.9140625,-20.105509787916006
260494,1.35531340517583,306.2109375,-20.105509787916006
260512,0.4471381020994848,305.15625,-20.42361536381095
260513,0.8334060076584286,305.5078125,-20.105509787916006
260514,0.4782015759484137,304.8046875,-20.105509787916006
260515,0.8909517450510294,305.15625,-19.788049410669572
260516,1.4336575421142004,305.859375,-19.788049410669572
260518,1.5220150944729742,305.5078125,-19.47122063449069
260520,0.512569473664807,304.453125,-19.788049410669572
260521,0.9429246863524993,304.8046875,-19.47122063449069
260522,0.5438374227115786,304.1015625,-19.47122063449069
260523,1.0020691681231262,304.453125,-19.155010073563737
260524,1.6118461492366722,305.15625,-19.155010073563737
260526,1.6876535005285564,304.8046875,-18.839404547275457
260565,1.7766314240127232,311.8359375,-16.957763300004142
260567,1.6816376394629784,311.484375,-16.64603991239297
260573,1.6178846827381024,311.1328125,-16.334822780685997
260575,1.5372412120157748,310.78125,-16.02410030815586
260597,1.4844097550501825,310.4296875,-15.713861048008214
260598,2.07439389724541,309.7265625,-15.713861048008214
260599,1.4361918945877024,310.078125,-15.40409369872548
260604,2.02126876074946,309.375,-15.40409369872548
260605,1.374266375913243,309.7265625,-15.094787099543193
260606,1.9477721908253252,309.0234375,-15.094787099543193
260607,1.3359263472506104,309.375,-14.785930226053427
260864,0.5793705075778423,303.75,-19.155010073563737
260865,1.0526769810276002,304.1015625,-18.839404547275457
260866,0.6099428198730883,303.3984375,-18.839404547275457
260867,1.112055020680544,303.75,-18.524391073865782
260868,1.7772433248311736,304.453125,-18.524391073865782
260870,1.848496418477049,304.1015625,-18.20995686428301
260872,0.6457335595308035,303.046875,-18.524391073865782
260873,1.1598144976361946,303.3984375,-18.20995686428301
260874,0.681661874144578,302.6953125,-18.20995686428301
260875,1.2178900274217603,303.046875,-17.89608931623464
260876,1.9359086790129978,303.75,-17.89608931623464
260878,2.0006872563889226,303.3984375,-17.58277600842541
260896,0.7095677055467515,302.34375,-17.89608931623464
260897,1.2752706471089463,302.6953125,-17.58277600842541
260898,0.7440959473677771,301.9921875,-17.58277600842541
260899,1.3163714903568167,302.34375,-17.270004694974467
260900,2.0837766428117646,303.046875,-17.270004694974467
260904,0.7686159661148093,301.640625,-17.270004694974467
260905,1.3699057332282627,301.9921875,-16.957763300004142
260906,0.8005247258187174,301.2890625,-16.957763300004142
260907,1.4043449275481086,301.640625,-16.64603991239297
260948,1.9055418339274894,308.671875,-14.785930226053427
260949,1.2853049124480753,309.0234375,-14.477512185929925
260950,1.8450420168750261,308.3203125,-14.477512185929925
260951,1.255930500082286,308.671875,-14.16952221477006
260956,1.8132051539992204,307.96875,-14.16952221477006
260957,1.2154335614681198,308.3203125,-13.861949672048636
260958,1.7859086703620857,307.6171875,-13.861949672048636
260959,1.1943226792807144,307.96875,-13.554784037178994
260980,1.742783673820759,307.265625,-13.554784037178994
260981,1.176814751647793,307.6171875,-13.24801490567695
260982,1.7251712210863381,306.9140625,-13.24801490567695
260983,1.1495081694043714,307.265625,-12.94163198542335
260988,1.692881425287313,306.5625,-12.94163198542335
260989,1.1394345585787662,306.9140625,-12.63562509302112
260990,1.6844791638427146,306.2109375,-12.63562509302112
260991,1.1201695560160903,306.5625,-12.329984150242952
260992,0.820567242605315,300.9375,-16.64603991239297
260993,1.4523199581508377,301.2890625,-16.334822780685997
260994,0.8486156674077318,300.5859375,-16.334822780685997
260995,1.4787401121855357,300.9375,-16.02410030815586
261000,0.8745595020412593,300.234375,-16.02410030815586
261001,1.5195877021537438,300.5859375,-15.713861048008214
261002,0.88624754482389,299.8828125,-15.713861048008214
261003,1.5566506749384554,300.234375,-15.40409369872548
261024,0.9065783424157846,299.53125,-15.40409369872548
261025,1.5691138666966542,299.8828125,-15.094787099543193
261026,0.9115406544504403,299.1796875,-15.094787099543193
261027,1.5968825097524444,299.53125,-14.785930226053427
261032,0.9253545809083562,298.828125,-14.785930226053427
261033,1.5987878599731986,299.1796875,-14.477512185929925
261034,0.9230705734824763,298.4765625,-14.477512185929925
261035,1.6161734874271436,298.828125,-14.16952221477006
261076,1.662340014543642,305.859375,-12.329984150242952
261077,1.11707989280885,306.2109375,-12.024699180565822
261078,1.662793983825427,305.5078125,-12.024699180565822
261079,1.1052782859377726,305.859375,-11.71976030578878
261084,1.6673304729465022,305.15625,-11.71976030578878
261085,1.108869822972356,305.5078125,-11.415157742730491
261086,1.659290134722127,304.8046875,-11.415157742730491
261087,1.1156136520117903,305.15625,-11.110881800003275
261108,1.6724150771311255,304.453125,-11.110881800003275
261109,1.1142599617231026,304.8046875,-10.806922874860343
261110,1.6734881125725516,304.1015625,-10.806922874860343
261111,1.1275206573164545,304.453125,-10.503271450113209
261116,1.6951269545028014,303.75,-10.503271450113209
261117,1.1329720181934262,304.1015625,-10.199918091116304
261118,1.7051768917578463,303.3984375,-10.199918091116304
261119,1.1527726616758012,303.75,-9.896853442815875
261120,1.9504408948400722,315.0,-19.155010073563737
261121,1.3665209305199812,315.3515625,-18.839404547275457
261122,1.8169639037966994,314.6484375,-18.839404547275457
261123,1.2826659283503292,315.0,-18.524391073865782
261124,0.9281151813925996,315.703125,-18.524391073865782
261125,0.6230565424173568,316.0546875,-18.20995686428301
261126,0.8631480623106115,315.3515625,-18.20995686428301
261127,0.5642905203760664,315.703125,-17.89608931623464
261128,1.721981701895485,314.296875,-18.524391073865782
261129,1.1842110818068288,314.6484375,-18.20995686428301
261130,1.6052620162589488,313.9453125,-18.20995686428301
261131,1.1125954118277923,314.296875,-17.89608931623464
261132,0.8029055230656763,315.0,-17.89608931623464
261133,0.5200285590408058,315.3515625,-17.58277600842541
261134,0.7354185433335687,314.6484375,-17.58277600842541
261135,0.47975294784572425,315.0,-17.270004694974467
261152,1.5223061356724037,313.59375,-17.89608931623464
261153,1.0293553537966094,313.9453125,-17.58277600842541
261154,1.4217641592577888,313.2421875,-17.58277600842541
261155,0.9689096212708628,313.59375,-17.270004694974467
261160,1.3507073528509734,312.890625,-17.270004694974467
261161,0.8991784965673836,313.2421875,-16.957763300004142
261162,1.284615208346061,312.5390625,-16.957763300004142
261163,0.8488401532821146,312.890625,-16.64603991239297
261248,1.2054298075083234,312.1875,-16.64603991239297
261249,0.8026519009990685,312.5390625,-16.334822780685997
261250,1.1501910393082815,311.8359375,-16.334822780685997
261251,0.7496035770734104,312.1875,-16.02410030815586
261256,1.0838353621968675,311.484375,-16.02410030815586
261257,0.7120389007067621,311.8359375,-15.713861048008214
261258,1.0384241172514759,311.1328125,-15.713861048008214
261259,0.6686738047708933,311.484375,-15.40409369872548
261280,0.9834700962446422,310.78125,-15.40409369872548
261281,0.6386756742603263,311.1328125,-15.094787099543193
261282,0.946866490482589,310.4296875,-15.094787099543193
261283,0.6036133222602623,310.78125,-14.785930226053427
261288,0.9139330700249566,310.078125,-14.785930226053427
261289,0.5801730212581842,310.4296875,-14.477512185929925
261290,0.8731143213345042,309.7265625,-14.477512185929925
261291,0.5594522530796054,310.078125,-14.16952221477006
261632,0.8477031747871877,309.375,-14.16952221477006
261633,0.5344123262602283,309.7265625,-13.861949672048636
261634,0.8151701577723215,309.0234375,-13.861949672048636
261635,0.519013818836278,309.375,-13.554784037178994
261640,0.7964822680667203,308.671875,-13.554784037178994
261641,0.4996007627152867,309.0234375,-13.24801490567695
261642,0.7712477774153095,308.3203125,-13.24801490567695
261643,0.4888469508710775,308.671875,-12.94163198542335
261664,0.7586119665480712,307.96875,-12.94163198542335
261665,0.4743057194859715,308.3203125,-12.63562509302112
261666,0.7486217637819554,307.6171875,-12.63562509302112
261667,0.46766172849797,307.96875,-12.329984150242952
